Model	Count	Correct	False Positive	False Negative	PredictY	PredictN	Image Key	Prompt
./answers/First,.json	3243	1	0	0	0	1	A yellow helicopter with its tail to the right is in front of mountains in one scene.##test1/test1-406-2-img0.png##test1/test1-406-2-img1.png	First,##dogsleds in the snow##horses in the snow
./answers/Let's think.json	3232	1	0	0	0	1	A yellow helicopter with its tail to the right is in front of mountains in one scene.##test1/test1-406-2-img0.png##test1/test1-406-2-img1.png	Let's think##dogs##the reindeer
./answers/caption.json	3244	1	0	0	1	0	A yellow helicopter with its tail to the right is in front of mountains in one scene.##test1/test1-406-0-img0.png##test1/test1-406-0-img1.png	a group of dogs pulling a sled in the snow##a group of dogs in the snow with a helicopter##
./answers/Firstly,.json	3247	1	0	0	0	1	There are no humans visible in either image.##test1/test1-304-3-img0.png##test1/test1-304-3-img1.png	Firstly,##the dogs are running##the dogs are running
./answers/caption.json	3249	1	0	0	1	0	At least one dog in the sled team on the left wears black booties, but no dogs in the sled team on the right wear black booties.##test1/test1-304-0-img0.png##test1/test1-304-0-img1.png	a man running with a group of dogs in the snow##two people are being pulled by a group of dogs in the snow##
./answers/First,.json	3250	1	0	0	1	0	At least one dog in the sled team on the left wears black booties, but no dogs in the sled team on the right wear black booties.##test1/test1-304-0-img0.png##test1/test1-304-0-img1.png	First,##a group of people##a group of dogs
./answers/Firstly,.json	3253	1	0	0	0	1	At least one dog in the sled team on the left wears black booties, but no dogs in the sled team on the right wear black booties.##test1/test1-304-3-img0.png##test1/test1-304-3-img1.png	Firstly,##the dogs are running##the dogs are running
./answers/Let's think.json	3242	1	0	0	0	1	At least one dog in the sled team on the left wears black booties, but no dogs in the sled team on the right wear black booties.##test1/test1-304-3-img0.png##test1/test1-304-3-img1.png	Let's think##dogs##dogs in the snow
./answers/caption.json	3254	1	0	0	0	1	Each sled driver is driving a group of at least five dogs.##test1/test1-863-3-img0.png##test1/test1-863-3-img1.png	a man is being pulled by two dogs in the snow##a group of husky dogs running in the snow##
./answers/Let's think.json	3244	1	0	0	0	1	Each sled driver is driving a group of at least five dogs.##test1/test1-863-3-img0.png##test1/test1-863-3-img1.png	Let's think##dogs##dogs
./answers/caption.json	3260	1	0	0	0	1	All of the dogs in both of the images are facing away from the camera.##test1/test1-364-0-img0.png##test1/test1-364-0-img1.png	a man is being pulled by two dogs in the snow##four dogs pulling a sled down a snow covered road##
./answers/Firstly,.json	3261	1	0	0	0	1	All of the dogs in both of the images are facing away from the camera.##test1/test1-364-0-img0.png##test1/test1-364-0-img1.png	Firstly,##people are enjoying the outdoors##tracks in the snow
./answers/First,.json	3261	1	0	0	0	1	All of the dogs in both of the images are facing away from the camera.##test1/test1-364-0-img0.png##test1/test1-364-0-img1.png	First,##people are enjoying the outdoors##people are enjoying the outdoors
./answers/caption.json	3262	1	0	0	1	0	All of the dogs in both of the images are facing away from the camera.##test1/test1-364-2-img0.png##test1/test1-364-2-img1.png	three dogs pulling a sled through the snow##a group of dogs pulling a sled through the snow##
./answers/Firstly,.json	3263	1	0	0	1	0	All of the dogs in both of the images are facing away from the camera.##test1/test1-364-2-img0.png##test1/test1-364-2-img1.png	Firstly,##a group of donkeys##a person on some snow.
./answers/First,.json	3263	1	0	0	1	0	All of the dogs in both of the images are facing away from the camera.##test1/test1-364-2-img0.png##test1/test1-364-2-img1.png	First,##a group of donkeys##a person on some snow.
./answers/Let's think.json	3252	1	0	0	1	0	All of the dogs in both of the images are facing away from the camera.##test1/test1-364-2-img0.png##test1/test1-364-2-img1.png	Let's think##the dogs##a camel pulling a sled
./answers/caption.json	3267	1	0	0	1	0	One image shows a dog team heading straight, away from the camera, with the sled driver not in the scene.##test1/test1-528-2-img0.png##test1/test1-528-2-img1.png	a group of dogs pulling a sled through the snow##a man is being pulled by dogs in the snow##
./answers/Firstly,.json	3268	1	0	0	1	0	One image shows a dog team heading straight, away from the camera, with the sled driver not in the scene.##test1/test1-528-2-img0.png##test1/test1-528-2-img1.png	Firstly,##a group of dogs##dogs in the snow
./answers/First,.json	3268	1	0	0	1	0	One image shows a dog team heading straight, away from the camera, with the sled driver not in the scene.##test1/test1-528-2-img0.png##test1/test1-528-2-img1.png	First,##a group of dogs##dogs in the snow
./answers/Let's think.json	3257	1	0	0	1	0	One image shows a dog team heading straight, away from the camera, with the sled driver not in the scene.##test1/test1-528-2-img0.png##test1/test1-528-2-img1.png	Let's think##the dogs##dogs
./answers/caption.json	3269	1	0	0	1	0	One image shows a dog team heading straight, away from the camera, with the sled driver not in the scene.##test1/test1-528-3-img0.png##test1/test1-528-3-img1.png	a group of dogs pulling a group of people in a race##three dogs are pulling a sled through the snow##
./answers/Firstly,.json	3270	1	0	0	1	0	One image shows a dog team heading straight, away from the camera, with the sled driver not in the scene.##test1/test1-528-3-img0.png##test1/test1-528-3-img1.png	Firstly,##people are enjoying the outdoors##people are enjoying the outdoors
./answers/First,.json	3270	1	0	0	1	0	One image shows a dog team heading straight, away from the camera, with the sled driver not in the scene.##test1/test1-528-3-img0.png##test1/test1-528-3-img1.png	First,##people are enjoying the outdoors##people are enjoying the outdoors
./answers/Let's think.json	3259	1	0	0	1	0	One image shows a dog team heading straight, away from the camera, with the sled driver not in the scene.##test1/test1-528-3-img0.png##test1/test1-528-3-img1.png	Let's think##a group of people##the dog
./answers/Firstly,.json	3278	1	0	0	0	1	An image shows one left-facing sled on snowy ground, with no humans nearby.##test1/test1-192-2-img0.png##test1/test1-192-2-img1.png	Firstly,##people are enjoying the outdoors##the ropes are yellow
./answers/First,.json	3278	1	0	0	0	1	An image shows one left-facing sled on snowy ground, with no humans nearby.##test1/test1-192-2-img0.png##test1/test1-192-2-img1.png	First,##people are enjoying the outdoors##the rope is yellow
./answers/caption.json	3281	1	0	0	0	1	In at least one image there are at least two people in the sled being pulled by less than five dogs.##test1/test1-943-2-img0.png##test1/test1-943-2-img1.png	a group of dogs pulling a sled in the snow##a group of horses pulling a sled in the snow##
./answers/First,.json	3282	1	0	0	0	1	In at least one image there are at least two people in the sled being pulled by less than five dogs.##test1/test1-943-2-img0.png##test1/test1-943-2-img1.png	First,##the snow is white##the horses are walking
./answers/caption.json	3282	1	0	0	1	0	At least one image shows a hitched dog sled team with several reclining dogs.##test1/test1-943-1-img0.png##test1/test1-943-1-img1.png	a group of people sitting on a sled pulled by a dog##a group of dogs pulling a sled in the snow##
./answers/Firstly,.json	3283	1	0	0	1	0	At least one image shows a hitched dog sled team with several reclining dogs.##test1/test1-943-1-img0.png##test1/test1-943-1-img1.png	Firstly,##no##the dogs are white
./answers/First,.json	3283	1	0	0	1	0	At least one image shows a hitched dog sled team with several reclining dogs.##test1/test1-943-1-img0.png##test1/test1-943-1-img1.png	First,##no##the dogs are white
./answers/Let's think.json	3272	1	0	0	1	0	At least one image shows a hitched dog sled team with several reclining dogs.##test1/test1-943-1-img0.png##test1/test1-943-1-img1.png	Let's think##people##dogs
./answers/Let's think.json	3278	1	0	0	0	1	The dog teams in the left and right images are pulling sleds and moving forward over snow in the same direction.##test1/test1-157-3-img0.png##test1/test1-157-3-img1.png	Let's think##the horses##a group of sled dogs
./answers/caption.json	3290	1	0	0	1	0	The dog teams in the left and right images are pulling sleds and moving forward over snow in the same direction.##test1/test1-157-2-img0.png##test1/test1-157-2-img1.png	a group of dogs pulling a sled in the snow##a group of dogs pulling a man on a sled in the snow##
./answers/Firstly,.json	3291	1	0	0	1	0	The dog teams in the left and right images are pulling sleds and moving forward over snow in the same direction.##test1/test1-157-2-img0.png##test1/test1-157-2-img1.png	Firstly,##part of a horse##dogs pulling a sled
./answers/First,.json	3291	1	0	0	1	0	The dog teams in the left and right images are pulling sleds and moving forward over snow in the same direction.##test1/test1-157-2-img0.png##test1/test1-157-2-img1.png	First,##part of a horse##dogs pulling a sled
./answers/Let's think.json	3280	1	0	0	1	0	The dog teams in the left and right images are pulling sleds and moving forward over snow in the same direction.##test1/test1-157-2-img0.png##test1/test1-157-2-img1.png	Let's think##a dog##dogs
./answers/Firstly,.json	3293	1	0	0	0	1	In one image, the sled driver is wearing blue with a white vest over it.##test1/test1-658-1-img0.png##test1/test1-658-1-img1.png	Firstly,##the dogs are running##a group of huskies
./answers/First,.json	3293	1	0	0	0	1	In one image, the sled driver is wearing blue with a white vest over it.##test1/test1-658-1-img0.png##test1/test1-658-1-img1.png	First,##the dogs are running##a group of huskies
./answers/Let's think.json	3288	1	0	0	1	0	Some hamsters are sleeping.##test1/test1-483-1-img0.png##test1/test1-483-1-img1.png	Let's think##the hamsters##the animals
./answers/Firstly,.json	3302	1	0	0	1	0	Some hamsters are sleeping.##test1/test1-483-0-img0.png##test1/test1-483-0-img1.png	Firstly,##the cage is metal##the tails of the hamsters
./answers/First,.json	3302	1	0	0	1	0	Some hamsters are sleeping.##test1/test1-483-0-img0.png##test1/test1-483-0-img1.png	First,##the cage is metal##tails on the hamsters
./answers/Let's think.json	3291	1	0	0	1	0	Some hamsters are sleeping.##test1/test1-483-0-img0.png##test1/test1-483-0-img1.png	Let's think##the hamster is white##this is an ear
./answers/Firstly,.json	3303	1	0	0	1	0	An image shows two similarly posed hamsters side-by-side on a green surface scattered with seeds.##test1/test1-483-1-img0.png##test1/test1-483-1-img1.png	Firstly,##group of small hamsters##these are three mice
./answers/First,.json	3303	1	0	0	1	0	An image shows two similarly posed hamsters side-by-side on a green surface scattered with seeds.##test1/test1-483-1-img0.png##test1/test1-483-1-img1.png	First,##group of small hamsters##these are three mice
./answers/Let's think.json	3292	1	0	0	1	0	An image shows two similarly posed hamsters side-by-side on a green surface scattered with seeds.##test1/test1-483-1-img0.png##test1/test1-483-1-img1.png	Let's think##the hamsters##the animals
./answers/caption.json	3304	1	0	0	1	0	An image shows two similarly posed hamsters side-by-side on a green surface scattered with seeds.##test1/test1-483-2-img0.png##test1/test1-483-2-img1.png	two rats are eating food on a green surface##a hamster sitting on a toy in a cage##
./answers/Firstly,.json	3305	1	0	0	1	0	An image shows two similarly posed hamsters side-by-side on a green surface scattered with seeds.##test1/test1-483-2-img0.png##test1/test1-483-2-img1.png	Firstly,##animal droppings on green surface##hamsters in a cage
./answers/First,.json	3305	1	0	0	1	0	An image shows two similarly posed hamsters side-by-side on a green surface scattered with seeds.##test1/test1-483-2-img0.png##test1/test1-483-2-img1.png	First,##animal droppings on surface##hamsters in a cage
./answers/Let's think.json	3294	1	0	0	1	0	An image shows two similarly posed hamsters side-by-side on a green surface scattered with seeds.##test1/test1-483-2-img0.png##test1/test1-483-2-img1.png	Let's think##the rodents##hamsters in a cage
./answers/caption.json	3315	1	0	0	0	1	The animals in the right and left images are engaged in similar recreational activities in similar settings.##test1/test1-75-1-img0.png##test1/test1-75-1-img1.png	a small hamster sitting on a blanket in the snow##a black and white animal holding a blue piece of paper##
./answers/Firstly,.json	3316	1	0	0	0	1	The animals in the right and left images are engaged in similar recreational activities in similar settings.##test1/test1-75-1-img0.png##test1/test1-75-1-img1.png	Firstly,##this is a picture of a hamster##a hamster performing a wheelie
./answers/First,.json	3316	1	0	0	0	1	The animals in the right and left images are engaged in similar recreational activities in similar settings.##test1/test1-75-1-img0.png##test1/test1-75-1-img1.png	First,##this is a picture of a hamster##a hamster at the san diego zoo
./answers/Let's think.json	3305	1	0	0	0	1	The animals in the right and left images are engaged in similar recreational activities in similar settings.##test1/test1-75-1-img0.png##test1/test1-75-1-img1.png	Let's think##funny animal pictures for this week, funny animals##funny animals of the week 2 october 2015, funny animal picture, animal photos
./answers/caption.json	3317	1	0	0	1	0	The animals in the right and left images are engaged in similar recreational activities in similar settings.##test1/test1-75-2-img0.png##test1/test1-75-2-img1.png	two guinea pigs are jumping into a pool of water##two pigs swimming in the water in the ocean##
./answers/Firstly,.json	3318	1	0	0	1	0	The animals in the right and left images are engaged in similar recreational activities in similar settings.##test1/test1-75-2-img0.png##test1/test1-75-2-img1.png	Firstly,##the balls are white##the water is clear
./answers/First,.json	3318	1	0	0	1	0	The animals in the right and left images are engaged in similar recreational activities in similar settings.##test1/test1-75-2-img0.png##test1/test1-75-2-img1.png	First,##the balls are white##the water is clear
./answers/Let's think.json	3307	1	0	0	1	0	The animals in the right and left images are engaged in similar recreational activities in similar settings.##test1/test1-75-2-img0.png##test1/test1-75-2-img1.png	Let's think##animals jumping over a pool##swimming pigs in the bahamas
./answers/caption.json	3318	1	0	0	1	0	One of the images shows two guinea pigs diving into a pool.##test1/test1-75-0-img0.png##test1/test1-75-0-img1.png	two cats are playing in a pool of water##a hamster is holding a barbell over its head##
./answers/Firstly,.json	3319	1	0	0	1	0	One of the images shows two guinea pigs diving into a pool.##test1/test1-75-0-img0.png##test1/test1-75-0-img1.png	Firstly,##this is a cat##hamster at the olympics weightlifting
./answers/First,.json	3319	1	0	0	1	0	One of the images shows two guinea pigs diving into a pool.##test1/test1-75-0-img0.png##test1/test1-75-0-img1.png	First,##this is a cat##hamster weight lifting at the olympics
./answers/caption.json	3325	1	0	0	0	1	Only adult hamsters can be seen in these images.##test1/test1-164-1-img0.png##test1/test1-164-1-img1.png	a person holding a small mouse in their hand##a hamster is looking at another hamster in its cage##
./answers/Firstly,.json	3326	1	0	0	0	1	Only adult hamsters can be seen in these images.##test1/test1-164-1-img0.png##test1/test1-164-1-img1.png	Firstly,##hamster in the palm of a hand##the hamster is brown
./answers/First,.json	3326	1	0	0	0	1	Only adult hamsters can be seen in these images.##test1/test1-164-1-img0.png##test1/test1-164-1-img1.png	First,##hamster in the palm of a hand##the hamster is brown
./answers/Let's think.json	3315	1	0	0	0	1	Only adult hamsters can be seen in these images.##test1/test1-164-1-img0.png##test1/test1-164-1-img1.png	Let's think##hamster in the palm of a hand##hamster
./answers/caption.json	3326	1	0	0	0	1	An animal is looking at food.##test1/test1-164-1-img0.png##test1/test1-164-1-img1.png	a person holding a small mouse in their hand##a hamster is looking at another hamster in its cage##
./answers/Firstly,.json	3327	1	0	0	0	1	An animal is looking at food.##test1/test1-164-1-img0.png##test1/test1-164-1-img1.png	Firstly,##hamster in the palm of a hand##the hamster is brown
./answers/First,.json	3327	1	0	0	0	1	An animal is looking at food.##test1/test1-164-1-img0.png##test1/test1-164-1-img1.png	First,##hamster in the palm of a hand##the hamster is brown
./answers/Let's think.json	3316	1	0	0	0	1	An animal is looking at food.##test1/test1-164-1-img0.png##test1/test1-164-1-img1.png	Let's think##hamster in the palm of a hand##hamster
./answers/Firstly,.json	3328	1	0	0	1	0	An animal is looking at food.##test1/test1-164-0-img0.png##test1/test1-164-0-img1.png	Firstly,##the hamster has white paws##the hamster is brown
./answers/First,.json	3328	1	0	0	1	0	An animal is looking at food.##test1/test1-164-0-img0.png##test1/test1-164-0-img1.png	First,##the hamster has white paws##the hamster is brown
./answers/Let's think.json	3317	1	0	0	1	0	An animal is looking at food.##test1/test1-164-0-img0.png##test1/test1-164-0-img1.png	Let's think##the hamster is brown##the hamster is brown
./answers/caption.json	3328	1	0	0	1	0	An animal is looking at food.##test1/test1-164-3-img0.png##test1/test1-164-3-img1.png	a white hamster is sitting in a blue ball##a white gerbil eating food out of a bowl##
./answers/Firstly,.json	3329	1	0	0	1	0	An animal is looking at food.##test1/test1-164-3-img0.png##test1/test1-164-3-img1.png	Firstly,##a hamster##the hamsters are white
./answers/First,.json	3329	1	0	0	1	0	An animal is looking at food.##test1/test1-164-3-img0.png##test1/test1-164-3-img1.png	First,##a hamster##the hamsters are white
./answers/Let's think.json	3318	1	0	0	1	0	An animal is looking at food.##test1/test1-164-3-img0.png##test1/test1-164-3-img1.png	Let's think##hamster##the hamster
./answers/caption.json	3337	1	0	0	1	0	An image shows two side-by-side hamsters in the same container, with only their heads sticking out.##test1/test1-301-2-img0.png##test1/test1-301-2-img1.png	two hamsters are sitting inside of a purse##two small brown mice looking at the camera##
./answers/Firstly,.json	3338	1	0	0	1	0	An image shows two side-by-side hamsters in the same container, with only their heads sticking out.##test1/test1-301-2-img0.png##test1/test1-301-2-img1.png	Firstly,##this is a hamster##animals with the mouth wide open
./answers/First,.json	3338	1	0	0	1	0	An image shows two side-by-side hamsters in the same container, with only their heads sticking out.##test1/test1-301-2-img0.png##test1/test1-301-2-img1.png	First,##this is a hamster##animals with the mouth wide open
./answers/Let's think.json	3327	1	0	0	1	0	An image shows two side-by-side hamsters in the same container, with only their heads sticking out.##test1/test1-301-2-img0.png##test1/test1-301-2-img1.png	Let's think##a hamster in a purse##animals with the mouth wide open
./answers/caption.json	3341	1	0	0	1	0	Two rodents are in a container in one of the images.##test1/test1-301-2-img0.png##test1/test1-301-2-img1.png	two hamsters are sitting inside of a purse##two small brown mice looking at the camera##
./answers/Firstly,.json	3342	1	0	0	1	0	Two rodents are in a container in one of the images.##test1/test1-301-2-img0.png##test1/test1-301-2-img1.png	Firstly,##this is a hamster##animals with the mouth wide open
./answers/First,.json	3342	1	0	0	1	0	Two rodents are in a container in one of the images.##test1/test1-301-2-img0.png##test1/test1-301-2-img1.png	First,##this is a hamster##animals with the mouth wide open
./answers/Let's think.json	3331	1	0	0	1	0	Two rodents are in a container in one of the images.##test1/test1-301-2-img0.png##test1/test1-301-2-img1.png	Let's think##a hamster in a purse##animals with the mouth wide open
./answers/caption.json	3343	1	0	0	1	0	Two rodents are in a container in one of the images.##test1/test1-301-3-img0.png##test1/test1-301-3-img1.png	a guinea pig standing next to a hamster##two hamsters sitting in a basket on a red background##
./answers/Firstly,.json	3344	1	0	0	1	0	Two rodents are in a container in one of the images.##test1/test1-301-3-img0.png##test1/test1-301-3-img1.png	Firstly,##this is a hamster##three hamsters in a basket
./answers/First,.json	3344	1	0	0	1	0	Two rodents are in a container in one of the images.##test1/test1-301-3-img0.png##test1/test1-301-3-img1.png	First,##this is a hamster##three hamsters in a basket
./answers/Let's think.json	3333	1	0	0	1	0	Two rodents are in a container in one of the images.##test1/test1-301-3-img0.png##test1/test1-301-3-img1.png	Let's think##this is a mouse##hamster in a basket
./answers/Firstly,.json	3347	1	0	0	0	1	An image shows a group of three pet rodents in a container, and all share the same fur coloration##test1/test1-60-1-img0.png##test1/test1-60-1-img1.png	Firstly,##a view of fur##the hamster has black eyes
./answers/First,.json	3347	1	0	0	0	1	An image shows a group of three pet rodents in a container, and all share the same fur coloration##test1/test1-60-1-img0.png##test1/test1-60-1-img1.png	First,##a view of fur##the hamster has black eyes
./answers/Let's think.json	3336	1	0	0	0	1	An image shows a group of three pet rodents in a container, and all share the same fur coloration##test1/test1-60-1-img0.png##test1/test1-60-1-img1.png	Let's think##animals that start with p##the hamster
./answers/caption.json	3350	1	0	0	0	1	The right image contains three rodents.##test1/test1-60-1-img0.png##test1/test1-60-1-img1.png	two hamsters sitting on top of a pile of stuffing##a small hamster is sitting in a cage##
./answers/Firstly,.json	3351	1	0	0	0	1	The right image contains three rodents.##test1/test1-60-1-img0.png##test1/test1-60-1-img1.png	Firstly,##a view of fur##the hamster has black eyes
./answers/First,.json	3351	1	0	0	0	1	The right image contains three rodents.##test1/test1-60-1-img0.png##test1/test1-60-1-img1.png	First,##a view of fur##the hamster has black eyes
./answers/Let's think.json	3340	1	0	0	0	1	The right image contains three rodents.##test1/test1-60-1-img0.png##test1/test1-60-1-img1.png	Let's think##animals that start with p##the hamster
./answers/Firstly,.json	3359	1	0	0	1	0	There are hamsters in a hamster wheel.##test1/test1-898-0-img0.png##test1/test1-898-0-img1.png	Firstly,##the fur is white in color##the hamsters have long hair
./answers/First,.json	3359	1	0	0	1	0	There are hamsters in a hamster wheel.##test1/test1-898-0-img0.png##test1/test1-898-0-img1.png	First,##the ears are long##a wall on the side of a building
./answers/Firstly,.json	3360	1	0	0	1	0	There are hamsters in a hamster wheel.##test1/test1-898-3-img0.png##test1/test1-898-3-img1.png	Firstly,##an animal##a view of fur
./answers/First,.json	3360	1	0	0	1	0	There are hamsters in a hamster wheel.##test1/test1-898-3-img0.png##test1/test1-898-3-img1.png	First,##an animal##the hamster is white in color
./answers/Let's think.json	3349	1	0	0	1	0	There are hamsters in a hamster wheel.##test1/test1-898-3-img0.png##test1/test1-898-3-img1.png	Let's think##mouse on the grey background##a white hamster
./answers/caption.json	3362	1	0	0	0	1	Two similarly-colored and similarly-posed chow dogs are face to face in one image.##test1/test1-144-0-img0.png##test1/test1-144-0-img1.png	two small white dogs laying next to each other##two dogs are playing with each other on the ground##
./answers/caption.json	3363	1	0	0	1	0	Two similarly-colored and similarly-posed chow dogs are face to face in one image.##test1/test1-144-1-img0.png##test1/test1-144-1-img1.png	a large brown dog standing on top of a table##two puppies laying on the floor kissing each other##
./answers/Let's think.json	3353	1	0	0	1	0	Two similarly-colored and similarly-posed chow dogs are face to face in one image.##test1/test1-144-1-img0.png##test1/test1-144-1-img1.png	Let's think##the dog##the dog is brown
./answers/caption.json	3364	1	0	0	0	1	Two similarly-colored and similarly-posed chow dogs are face to face in one image.##test1/test1-144-2-img0.png##test1/test1-144-2-img1.png	a small white puppy playing with a stuffed dog##two dogs are playing with each other on the floor##
./answers/Let's think.json	3354	1	0	0	0	1	Two similarly-colored and similarly-posed chow dogs are face to face in one image.##test1/test1-144-2-img0.png##test1/test1-144-2-img1.png	Let's think##a stuffed dog##the dog
./answers/First,.json	3368	1	0	0	1	0	There are exactly three actual, flesh and blood dogs.##test1/test1-144-2-img0.png##test1/test1-144-2-img1.png	First,##a stuffed animal##the dog is white
./answers/caption.json	3369	1	0	0	1	0	Every single dog is standing; none are sitting.##test1/test1-91-2-img0.png##test1/test1-91-2-img1.png	a small brown dog standing on a mat##a small white dog on a leash on a sidewalk##
./answers/Firstly,.json	3370	1	0	0	1	0	Every single dog is standing; none are sitting.##test1/test1-91-2-img0.png##test1/test1-91-2-img1.png	Firstly,##the dogs are brown##this is a dog
./answers/First,.json	3370	1	0	0	1	0	Every single dog is standing; none are sitting.##test1/test1-91-2-img0.png##test1/test1-91-2-img1.png	First,##the dogs are brown##a dog
./answers/Let's think.json	3359	1	0	0	1	0	Every single dog is standing; none are sitting.##test1/test1-91-2-img0.png##test1/test1-91-2-img1.png	Let's think##a dog##the dog
./answers/caption.json	3370	1	0	0	1	0	Every single dog is standing; none are sitting.##test1/test1-91-3-img0.png##test1/test1-91-3-img1.png	a small brown dog standing on a wooden floor##a small brown dog standing on a beach##
./answers/Firstly,.json	3371	1	0	0	1	0	Every single dog is standing; none are sitting.##test1/test1-91-3-img0.png##test1/test1-91-3-img1.png	Firstly,##this is an undated image of a dog.##a shadow on the sand
./answers/First,.json	3371	1	0	0	1	0	Every single dog is standing; none are sitting.##test1/test1-91-3-img0.png##test1/test1-91-3-img1.png	First,##this is an undated image of a dog.##a shadow on the sand
./answers/Let's think.json	3360	1	0	0	1	0	Every single dog is standing; none are sitting.##test1/test1-91-3-img0.png##test1/test1-91-3-img1.png	Let's think##a fluffy tan dog with a black nose.##shadow on the sand
./answers/caption.json	3374	1	0	0	1	0	Each image shows a single chow dog, and each dog is standing up on all fours with its body turned leftward.##test1/test1-91-3-img0.png##test1/test1-91-3-img1.png	a small brown dog standing on a wooden floor##a small brown dog standing on a beach##
./answers/Firstly,.json	3375	1	0	0	1	0	Each image shows a single chow dog, and each dog is standing up on all fours with its body turned leftward.##test1/test1-91-3-img0.png##test1/test1-91-3-img1.png	Firstly,##this is an undated image of a dog.##a shadow on the sand
./answers/First,.json	3375	1	0	0	1	0	Each image shows a single chow dog, and each dog is standing up on all fours with its body turned leftward.##test1/test1-91-3-img0.png##test1/test1-91-3-img1.png	First,##this is an undated image of a dog.##a shadow on the sand
./answers/Let's think.json	3364	1	0	0	1	0	Each image shows a single chow dog, and each dog is standing up on all fours with its body turned leftward.##test1/test1-91-3-img0.png##test1/test1-91-3-img1.png	Let's think##a fluffy tan dog with a black nose.##shadow on the sand
./answers/caption.json	3376	1	0	0	1	0	Each image shows a single chow dog, and each dog is standing up on all fours with its body turned leftward.##test1/test1-91-2-img0.png##test1/test1-91-2-img1.png	a small brown dog standing on a mat##a small white dog on a leash on a sidewalk##
./answers/Firstly,.json	3377	1	0	0	1	0	Each image shows a single chow dog, and each dog is standing up on all fours with its body turned leftward.##test1/test1-91-2-img0.png##test1/test1-91-2-img1.png	Firstly,##the dogs are brown##this is a dog
./answers/First,.json	3377	1	0	0	1	0	Each image shows a single chow dog, and each dog is standing up on all fours with its body turned leftward.##test1/test1-91-2-img0.png##test1/test1-91-2-img1.png	First,##the dogs are brown##a dog
./answers/Let's think.json	3366	1	0	0	1	0	Each image shows a single chow dog, and each dog is standing up on all fours with its body turned leftward.##test1/test1-91-2-img0.png##test1/test1-91-2-img1.png	Let's think##a dog##the dog
./answers/caption.json	3378	1	0	0	1	0	One photo shows a single dog laying down on a wooden floor.##test1/test1-617-1-img0.png##test1/test1-617-1-img1.png	three small brown dogs laying on a couch##a dog laying on the floor in a room##
./answers/Firstly,.json	3379	1	0	0	1	0	One photo shows a single dog laying down on a wooden floor.##test1/test1-617-1-img0.png##test1/test1-617-1-img1.png	Firstly,##the eyes are black##this is a dog
./answers/First,.json	3379	1	0	0	1	0	One photo shows a single dog laying down on a wooden floor.##test1/test1-617-1-img0.png##test1/test1-617-1-img1.png	First,##the eyes are black##this is a dog
./answers/Let's think.json	3368	1	0	0	1	0	One photo shows a single dog laying down on a wooden floor.##test1/test1-617-1-img0.png##test1/test1-617-1-img1.png	Let's think##a brown dog##the dog
./answers/Firstly,.json	3380	1	0	0	1	0	One photo shows a single dog laying down on a wooden floor.##test1/test1-617-0-img0.png##test1/test1-617-0-img1.png	Firstly,##this is not a puppy.##eyes of the dog
./answers/First,.json	3380	1	0	0	1	0	One photo shows a single dog laying down on a wooden floor.##test1/test1-617-0-img0.png##test1/test1-617-0-img1.png	First,##this is not a puppy.##eyes of the dog
./answers/Let's think.json	3369	1	0	0	1	0	One photo shows a single dog laying down on a wooden floor.##test1/test1-617-0-img0.png##test1/test1-617-0-img1.png	Let's think##i'm not a dog person at all##this is a stuffed animal
./answers/Let's think.json	3371	1	0	0	0	1	The right image shows a furry puppy lying on its belly on a wood floor, with its front paws extended and its head aimed toward the camera.##test1/test1-617-2-img0.png##test1/test1-617-2-img1.png	Let's think##the dog is brown##this is why you shouldn't play with your dog
./answers/caption.json	3383	1	0	0	1	0	The right image shows a furry puppy lying on its belly on a wood floor, with its front paws extended and its head aimed toward the camera.##test1/test1-617-1-img0.png##test1/test1-617-1-img1.png	three small brown dogs laying on a couch##a dog laying on the floor in a room##
./answers/Firstly,.json	3384	1	0	0	1	0	The right image shows a furry puppy lying on its belly on a wood floor, with its front paws extended and its head aimed toward the camera.##test1/test1-617-1-img0.png##test1/test1-617-1-img1.png	Firstly,##the eyes are black##this is a dog
./answers/First,.json	3384	1	0	0	1	0	The right image shows a furry puppy lying on its belly on a wood floor, with its front paws extended and its head aimed toward the camera.##test1/test1-617-1-img0.png##test1/test1-617-1-img1.png	First,##the eyes are black##this is a dog
./answers/caption.json	3388	1	0	0	1	0	The chow on the right is standing on an elevated platform with its body turned leftward, and the chow on the left is standing with its body turned rightward and near human legs.##test1/test1-429-3-img0.png##test1/test1-429-3-img1.png	a large brown dog standing next to a person##a brown dog is standing on a grooming table##
./answers/caption.json	3391	1	0	0	1	0	The chow on the right is standing on an elevated platform with its body turned leftward, and the chow on the left is standing with its body turned rightward and near human legs.##test1/test1-429-0-img0.png##test1/test1-429-0-img1.png	a large brown dog standing on a sidewalk##a stuffed teddy bear standing on a table##
./answers/Firstly,.json	3392	1	0	0	1	0	The chow on the right is standing on an elevated platform with its body turned leftward, and the chow on the left is standing with its body turned rightward and near human legs.##test1/test1-429-0-img0.png##test1/test1-429-0-img1.png	Firstly,##a dog is visible.##this is a dog
